District,Date,Rainfall_1Day,Rainfall_3Day,Rainfall_7Day,Rainfall_7Day_Avg
Tiruvallur,2023-03-29,0.2,0.3,4.5,0.64
Tiruvallur,2023-03-30,0.1,0.3,2.2,0.31
Tiruvallur,2023-03-31,0.0,0.3,2.0,0.29
Tiruvallur,2023-04-01,0.9,1.0,2.8,0.4
Tiruvallur,2023-04-02,2.6,3.5,3.9,0.56
Tiruvallur,2023-04-03,1.4,4.9,5.2,0.74
Tiruvallur,2023-04-04,0.7,4.7,5.9,0.84
Tiruvallur,2023-04-05,0.2,2.3,5.9,0.84
Tiruvallur,2023-04-06,0.0,0.9,5.8,0.83
Tiruvallur,2023-04-07,0.0,0.2,5.8,0.83
Tiruvallur,2023-04-08,0.0,0.0,4.9,0.7
Tiruvallur,2023-04-09,0.0,0.0,2.3,0.33
Tiruvallur,2023-04-10,0.0,0.0,0.9,0.13
Tiruvallur,2023-04-11,0.0,0.0,0.2,0.03
Tiruvallur,2023-04-12,0.0,0.0,0.0,0.0
Tiruvallur,2023-04-13,0.0,0.0,0.0,0.0
Tiruvallur,2023-04-14,0.0,0.0,0.0,0.0
Tiruvallur,2023-04-15,0.0,0.0,0.0,0.0
Tiruvallur,2023-04-16,0.0,0.0,0.0,0.0
Tiruvallur,2023-04-17,0.0,0.0,0.0,0.0
Tiruvallur,2023-04-18,0.0,0.0,0.0,0.0
Tiruvallur,2023-04-19,0.0,0.0,0.0,0.0
Tiruvallur,2023-04-20,0.0,0.0,0.0,0.0
Tiruvallur,2023-04-21,0.0,0.0,0.0,0.0
Tiruvallur,2023-04-22,0.2,0.2,0.2,0.03
Tiruvallur,2023-04-23,3.0,3.2,3.2,0.46
Tiruvallur,2023-04-24,1.5,4.7,4.7,0.67
Tiruvallur,2023-04-25,1.9,6.4,6.6,0.94
Tiruvallur,2023-04-26,0.2,3.6,6.8,0.97
Tiruvallur,2023-04-27,0.0,2.1,6.8,0.97
Tiruvallur,2023-04-28,1.3,1.5,8.1,1.16
Tiruvallur,2023-04-29,7.2,8.5,15.1,2.16
Tiruvallur,2023-04-30,4.4,12.9,16.5,2.36
Tiruvallur,2023-05-01,51.8,63.4,66.8,9.54
Tiruvallur,2023-05-02,2.1,58.3,67.0,9.57
Tiruvallur,2023-05-03,7.5,61.4,74.3,10.61
Tiruvallur,2023-05-04,3.1,12.7,77.4,11.06
Tiruvallur,2023-05-05,14.2,24.8,90.3,12.9
Tiruvallur,2023-05-06,17.8,35.1,100.9,14.41
Tiruvallur,2023-05-07,0.0,32.0,96.5,13.79
Tiruvallur,2023-05-08,0.5,18.3,45.2,6.46
Tiruvallur,2023-05-09,0.4,0.9,43.5,6.21
Tiruvallur,2023-05-10,0.0,0.9,36.0,5.14
Tiruvallur,2023-05-11,0.0,0.4,32.9,4.7
Tiruvallur,2023-05-12,0.0,0.0,18.7,2.67
Tiruvallur,2023-05-13,0.0,0.0,0.9,0.13
Tiruvallur,2023-05-14,0.0,0.0,0.9,0.13
Tiruvallur,2023-05-15,0.0,0.0,0.4,0.06
Tiruvallur,2023-05-16,0.0,0.0,0.0,0.0
Tiruvallur,2023-05-17,0.0,0.0,0.0,0.0
Tiruvallur,2023-05-18,0.0,0.0,0.0,0.0
Tiruvallur,2023-05-19,0.0,0.0,0.0,0.0
Tiruvallur,2023-05-20,0.1,0.1,0.1,0.01
Tiruvallur,2023-05-21,9.7,9.8,9.8,1.4
Tiruvallur,2023-05-22,5.7,15.5,15.5,2.21
Tiruvallur,2023-05-23,0.0,15.4,15.5,2.21
Tiruvallur,2023-05-24,0.0,5.7,15.5,2.21
Tiruvallur,2023-05-25,0.0,0.0,15.5,2.21
Tiruvallur,2023-05-26,0.3,0.3,15.8,2.26
Tiruvallur,2023-05-27,0.0,0.3,15.7,2.24
Tiruvallur,2023-05-28,0.9,1.2,6.9,0.99
Tiruvallur,2023-05-29,0.1,1.0,1.3,0.19
Tiruvallur,2023-05-30,8.5,9.5,9.8,1.4
Tiruvallur,2023-05-31,0.0,8.6,9.8,1.4
Tiruvallur,2023-06-01,0.2,8.7,10.0,1.43
Tiruvallur,2023-06-02,0.3,0.5,10.0,1.43
Tiruvallur,2023-06-03,0.0,0.5,10.0,1.43
Tiruvallur,2023-06-04,0.1,0.4,9.2,1.31
Tiruvallur,2023-06-05,2.0,2.1,11.1,1.59
Tiruvallur,2023-06-06,0.0,2.1,2.6,0.37
Tiruvallur,2023-06-07,6.7,8.7,9.3,1.33
Tiruvallur,2023-06-08,0.0,6.7,9.1,1.3
Tiruvallur,2023-06-09,0.5,7.2,9.3,1.33
Tiruvallur,2023-06-10,0.5,1.0,9.8,1.4
Tiruvallur,2023-06-11,3.9,4.9,13.6,1.94
Tiruvallur,2023-06-12,1.7,6.1,13.3,1.9
Tiruvallur,2023-06-13,0.3,5.9,13.6,1.94
Tiruvallur,2023-06-14,0.0,2.0,6.9,0.99
Tiruvallur,2023-06-15,0.0,0.3,6.9,0.99
Tiruvallur,2023-06-16,0.1,0.1,6.5,0.93
Tiruvallur,2023-06-17,0.2,0.3,6.2,0.89
Tiruvallur,2023-06-18,1.3,1.6,3.6,0.51
Tiruvallur,2023-06-19,16.1,17.6,18.0,2.57
Tiruvallur,2023-06-20,9.1,26.5,26.8,3.83
Tiruvallur,2023-06-21,2.4,27.6,29.2,4.17
Tiruvallur,2023-06-22,3.0,14.5,32.2,4.6
Tiruvallur,2023-06-23,0.5,5.9,32.6,4.66
Tiruvallur,2023-06-24,4.4,7.9,36.8,5.26
Tiruvallur,2023-06-25,0.0,4.9,35.5,5.07
Tiruvallur,2023-06-26,3.0,7.4,22.4,3.2
Tiruvallur,2023-06-27,0.0,3.0,13.3,1.9
Tiruvallur,2023-06-28,1.2,4.2,12.1,1.73
Tiruvallur,2023-06-29,4.1,5.3,13.2,1.89
Tiruvallur,2023-06-30,0.0,5.3,12.7,1.81
Tiruvallur,2023-07-01,0.6,4.7,8.9,1.27
Tiruvallur,2023-07-02,4.1,4.7,13.0,1.86
Tiruvallur,2023-07-03,6.7,11.4,16.7,2.39
Tiruvallur,2023-07-04,11.4,22.2,28.1,4.01
Tiruvallur,2023-07-05,7.1,25.2,34.0,4.86
Tiruvallur,2023-07-06,0.0,18.5,29.9,4.27
Tiruvallur,2023-07-07,0.2,7.3,30.1,4.3
Tiruvallur,2023-07-08,0.6,0.8,30.1,4.3
Tiruvallur,2023-07-09,0.4,1.2,26.4,3.77
Tiruvallur,2023-07-10,5.8,6.8,25.5,3.64
Tiruvallur,2023-07-11,14.9,21.1,29.0,4.14
Tiruvallur,2023-07-12,26.6,47.3,48.5,6.93
Tiruvallur,2023-07-13,0.0,41.5,48.5,6.93
Tiruvallur,2023-07-14,2.3,28.9,50.6,7.23
Tiruvallur,2023-07-15,0.0,2.3,50.0,7.14
Tiruvallur,2023-07-16,0.3,2.6,49.9,7.13
Tiruvallur,2023-07-17,0.1,0.4,44.2,6.31
Tiruvallur,2023-07-18,0.0,0.4,29.3,4.19
Tiruvallur,2023-07-19,0.4,0.5,3.1,0.44
Tiruvallur,2023-07-20,0.0,0.4,3.1,0.44
Tiruvallur,2023-07-21,0.4,0.8,1.2,0.17
Tiruvallur,2023-07-22,0.5,0.9,1.7,0.24
Tiruvallur,2023-07-23,10.0,10.9,11.4,1.63
Tiruvallur,2023-07-24,8.6,19.1,19.9,2.84
Tiruvallur,2023-07-25,12.4,31.0,32.3,4.61
Tiruvallur,2023-07-26,9.8,30.8,41.7,5.96
Tiruvallur,2023-07-27,1.1,23.3,42.8,6.11
Tiruvallur,2023-07-28,0.1,11.0,42.5,6.07
Tiruvallur,2023-07-29,0.0,1.2,42.0,6.0
Tiruvallur,2023-07-30,0.0,0.1,32.0,4.57
Tiruvallur,2023-07-31,0.5,0.5,23.9,3.41
Tiruvallur,2023-08-01,0.4,0.9,11.9,1.7
Tiruvallur,2023-08-02,0.0,0.9,2.1,0.3
Tiruvallur,2023-08-03,0.5,0.9,1.5,0.21
Tiruvallur,2023-08-04,0.5,1.0,1.9,0.27
Tiruvallur,2023-08-05,0.0,1.0,1.9,0.27
Tiruvallur,2023-08-06,22.0,22.5,23.9,3.41
Tiruvallur,2023-08-07,1.3,23.3,24.7,3.53
Tiruvallur,2023-08-08,0.0,23.3,24.3,3.47
Tiruvallur,2023-08-09,7.3,8.6,31.6,4.51
Tiruvallur,2023-08-10,0.8,8.1,31.9,4.56
Tiruvallur,2023-08-11,9.6,17.7,41.0,5.86
Tiruvallur,2023-08-12,8.3,18.7,49.3,7.04
Tiruvallur,2023-08-13,1.8,19.7,29.1,4.16
Tiruvallur,2023-08-14,14.2,24.3,42.0,6.0
Tiruvallur,2023-08-15,2.4,18.4,44.4,6.34
Tiruvallur,2023-08-16,0.0,16.6,37.1,5.3
Tiruvallur,2023-08-17,1.0,3.4,37.3,5.33
Tiruvallur,2023-08-18,0.1,1.1,27.8,3.97
Tiruvallur,2023-08-19,0.1,1.2,19.6,2.8
Tiruvallur,2023-08-20,0.6,0.8,18.4,2.63
Tiruvallur,2023-08-21,0.3,1.0,4.5,0.64
Tiruvallur,2023-08-22,0.3,1.2,2.4,0.34
Tiruvallur,2023-08-23,0.4,1.0,2.8,0.4
Tiruvallur,2023-08-24,0.0,0.7,1.8,0.26
Tiruvallur,2023-08-25,0.0,0.4,1.7,0.24
Tiruvallur,2023-08-26,2.2,2.2,3.8,0.54
Tiruvallur,2023-08-27,5.8,8.0,9.0,1.29
Tiruvallur,2023-08-28,0.2,8.2,8.9,1.27
Tiruvallur,2023-08-29,3.4,9.4,12.0,1.71
Tiruvallur,2023-08-30,9.2,12.8,20.8,2.97
Tiruvallur,2023-08-31,3.4,16.0,24.2,3.46
Tiruvallur,2023-09-01,5.7,18.3,29.9,4.27
Tiruvallur,2023-09-02,26.1,35.2,53.8,7.69
Tiruvallur,2023-09-03,0.1,31.9,48.1,6.87
Tiruvallur,2023-09-04,1.3,27.5,49.2,7.03
Tiruvallur,2023-09-05,0.0,1.4,45.8,6.54
Tiruvallur,2023-09-06,0.9,2.2,37.5,5.36
Tiruvallur,2023-09-07,15.2,16.1,49.3,7.04
Tiruvallur,2023-09-08,1.9,18.0,45.5,6.5
Tiruvallur,2023-09-09,0.1,17.2,19.5,2.79
Tiruvallur,2023-09-10,0.0,2.0,19.4,2.77
Tiruvallur,2023-09-11,0.0,0.1,18.1,2.59
Tiruvallur,2023-09-12,0.2,0.2,18.3,2.61
Tiruvallur,2023-09-13,0.1,0.3,17.5,2.5
Tiruvallur,2023-09-14,6.7,7.0,9.0,1.29
Tiruvallur,2023-09-15,4.2,11.0,11.3,1.61
Tiruvallur,2023-09-16,17.5,28.4,28.7,4.1
Tiruvallur,2023-09-17,13.0,34.7,41.7,5.96
Tiruvallur,2023-09-18,16.0,46.5,57.7,8.24
Tiruvallur,2023-09-19,0.0,29.0,57.5,8.21
Tiruvallur,2023-09-20,2.4,18.4,59.8,8.54
Tiruvallur,2023-09-21,11.5,13.9,64.6,9.23
Tiruvallur,2023-09-22,13.0,26.9,73.4,10.49
Tiruvallur,2023-09-23,25.2,49.7,81.1,11.59
Tiruvallur,2023-09-24,23.9,62.1,92.0,13.14
Tiruvallur,2023-09-25,1.4,50.5,77.4,11.06
Tiruvallur,2023-09-26,47.2,72.5,124.6,17.8
Tiruvallur,2023-09-27,5.1,53.7,127.3,18.19
Tiruvallur,2023-09-28,4.2,56.5,120.0,17.14
Tiruvallur,2023-09-29,13.9,23.2,120.9,17.27
Tiruvallur,2023-09-30,0.5,18.6,96.2,13.74
Tiruvallur,2023-10-01,1.9,16.3,74.2,10.6
Tiruvallur,2023-10-02,0.0,2.4,72.8,10.4
Tiruvallur,2023-10-03,0.0,1.9,25.6,3.66
Tiruvallur,2023-10-04,0.0,0.0,20.5,2.93
Tiruvallur,2023-10-05,0.7,0.7,17.0,2.43
Tiruvallur,2023-10-06,1.1,1.8,4.2,0.6
Tiruvallur,2023-10-07,0.6,2.4,4.3,0.61
Tiruvallur,2023-10-08,0.0,1.7,2.4,0.34
Tiruvallur,2023-10-09,0.2,0.8,2.6,0.37
Tiruvallur,2023-10-10,17.2,17.4,19.8,2.83
Tiruvallur,2023-10-11,0.3,17.7,20.1,2.87
Tiruvallur,2023-10-12,0.8,18.3,20.2,2.89
Tiruvallur,2023-10-13,4.0,5.1,23.1,3.3
Tiruvallur,2023-10-14,15.3,20.1,37.8,5.4
Tiruvallur,2023-10-15,3.0,22.3,40.8,5.83
Tiruvallur,2023-10-16,27.1,45.4,67.7,9.67
Tiruvallur,2023-10-17,0.5,30.6,51.0,7.29
Tiruvallur,2023-10-18,0.4,28.0,51.1,7.3
Tiruvallur,2023-10-19,0.3,1.2,50.6,7.23
Tiruvallur,2023-10-20,0.2,0.9,46.8,6.69
Tiruvallur,2023-10-21,5.5,6.0,37.0,5.29
Tiruvallur,2023-10-22,0.2,5.9,34.2,4.89
Tiruvallur,2023-10-23,0.0,5.7,7.1,1.01
Tiruvallur,2023-10-24,0.0,0.2,6.6,0.94
Tiruvallur,2023-10-25,0.0,0.0,6.2,0.89
Tiruvallur,2023-10-26,1.5,1.5,7.4,1.06
Tiruvallur,2023-10-27,1.1,2.6,8.3,1.19
Tiruvallur,2023-10-28,4.3,6.9,7.1,1.01
Tiruvallur,2023-10-29,9.6,15.0,16.5,2.36
Tiruvallur,2023-10-30,5.4,19.3,21.9,3.13
Tiruvallur,2023-10-31,0.8,15.8,22.7,3.24
Tiruvallur,2023-11-01,11.6,17.8,34.3,4.9
Tiruvallur,2023-11-02,6.7,19.1,39.5,5.64
Tiruvallur,2023-11-03,3.5,21.8,41.9,5.99
Tiruvallur,2023-11-04,35.5,45.7,73.1,10.44
Tiruvallur,2023-11-05,24.4,63.4,87.9,12.56
Tiruvallur,2023-11-06,19.1,79.0,101.6,14.51
Tiruvallur,2023-11-07,18.7,62.2,119.5,17.07
Tiruvallur,2023-11-08,17.9,55.7,125.8,17.97
Tiruvallur,2023-11-09,16.3,52.9,135.4,19.34
Tiruvallur,2023-11-10,4.0,38.2,135.9,19.41
Tiruvallur,2023-11-11,0.0,20.3,100.4,14.34
Tiruvallur,2023-11-12,0.1,4.1,76.1,10.87
Tiruvallur,2023-11-13,1.4,1.5,58.4,8.34
Tiruvallur,2023-11-14,27.0,28.5,66.7,9.53
Tiruvallur,2023-11-15,39.6,68.0,88.4,12.63
Tiruvallur,2023-11-16,1.3,67.9,73.4,10.49
Tiruvallur,2023-11-17,0.4,41.3,69.8,9.97
Tiruvallur,2023-11-18,0.0,1.7,69.8,9.97
Tiruvallur,2023-11-19,0.1,0.5,69.8,9.97
Tiruvallur,2023-11-20,2.6,2.7,71.0,10.14
Tiruvallur,2023-11-21,10.1,12.8,54.1,7.73
Tiruvallur,2023-11-22,40.1,52.8,54.6,7.8
Tiruvallur,2023-11-23,10.0,60.2,63.3,9.04
Tiruvallur,2023-11-24,30.5,80.6,93.4,13.34
Tiruvallur,2023-11-25,4.4,44.9,97.8,13.97
Tiruvallur,2023-11-26,5.5,40.4,103.2,14.74
Tiruvallur,2023-11-27,4.0,13.9,104.6,14.94
Tiruvallur,2023-11-28,4.1,13.6,98.6,14.09
Tiruvallur,2023-11-29,11.4,19.5,69.9,9.99
Tiruvallur,2023-11-30,7.4,22.9,67.3,9.61
Tiruvallur,2023-12-01,1.7,20.5,38.5,5.5
Tiruvallur,2023-12-02,29.7,38.8,63.8,9.11
Tiruvallur,2023-12-03,40.3,71.7,98.6,14.09
Tiruvallur,2023-12-04,220.6,290.6,315.2,45.03
Tiruvallur,2023-12-05,11.6,272.5,322.7,46.1
Tiruvallur,2023-12-06,3.2,235.4,314.5,44.93
Tiruvallur,2023-12-07,1.9,16.7,309.0,44.14
Tiruvallur,2023-12-08,1.3,6.4,308.6,44.09
Tiruvallur,2023-12-09,0.2,3.4,279.1,39.87
Tiruvallur,2023-12-10,0.1,1.6,238.9,34.13
Tiruvallur,2023-12-11,0.6,0.9,18.9,2.7
Tiruvallur,2023-12-12,0.2,0.9,7.5,1.07
Tiruvallur,2023-12-13,0.8,1.6,5.1,0.73
Tiruvallur,2023-12-14,0.1,1.1,3.3,0.47
Tiruvallur,2023-12-15,3.4,4.3,5.4,0.77
Tiruvallur,2023-12-16,1.8,5.3,7.0,1.0
Tiruvallur,2023-12-17,1.6,6.8,8.5,1.21
Tiruvallur,2023-12-18,0.4,3.8,8.3,1.19
Tiruvallur,2023-12-19,0.0,2.0,8.1,1.16
Tiruvallur,2023-12-20,0.0,0.4,7.3,1.04
Tiruvallur,2023-12-21,0.0,0.0,7.2,1.03
Tiruvallur,2023-12-22,0.0,0.0,3.8,0.54
Tiruvallur,2023-12-23,0.0,0.0,2.0,0.29
Tiruvallur,2023-12-24,0.2,0.2,0.6,0.09
Tiruvallur,2023-12-25,1.6,1.8,1.8,0.26
Tiruvallur,2023-12-26,0.0,1.8,1.8,0.26
Tiruvallur,2023-12-27,0.2,1.8,2.0,0.29
Tiruvallur,2023-12-28,1.2,1.4,3.2,0.46
Tiruvallur,2023-12-29,1.5,2.9,4.7,0.67
Tiruvallur,2023-12-30,0.2,2.9,4.9,0.7
Tiruvallur,2023-12-31,0.2,1.9,4.9,0.7
Tiruvallur,2024-01-01,0.0,0.4,3.3,0.47
Tiruvallur,2024-01-02,0.0,0.2,3.3,0.47
Tiruvallur,2024-01-03,1.4,1.4,4.5,0.64
Tiruvallur,2024-01-04,0.5,1.9,3.8,0.54
Tiruvallur,2024-01-05,1.2,3.1,3.5,0.5
Tiruvallur,2024-01-06,1.3,3.0,4.6,0.66
Tiruvallur,2024-01-07,8.7,11.2,13.1,1.87
Tiruvallur,2024-01-08,39.6,49.6,52.7,7.53
Tiruvallur,2024-01-09,0.1,48.4,52.8,7.54
Tiruvallur,2024-01-10,0.0,39.7,51.4,7.34
Tiruvallur,2024-01-11,0.0,0.1,50.9,7.27
Tiruvallur,2024-01-12,0.1,0.1,49.8,7.11
Tiruvallur,2024-01-13,0.9,1.0,49.4,7.06
Tiruvallur,2024-01-14,0.1,1.1,40.8,5.83
Tiruvallur,2024-01-15,0.0,1.0,1.2,0.17
Tiruvallur,2024-01-16,0.0,0.1,1.1,0.16
Tiruvallur,2024-01-17,0.0,0.0,1.1,0.16
Tiruvallur,2024-01-18,0.0,0.0,1.1,0.16
Tiruvallur,2024-01-19,0.3,0.3,1.3,0.19
Tiruvallur,2024-01-20,0.0,0.3,0.4,0.06
Tiruvallur,2024-01-21,0.0,0.3,0.3,0.04
Tiruvallur,2024-01-22,0.0,0.0,0.3,0.04
Tiruvallur,2024-01-23,0.0,0.0,0.3,0.04
Tiruvallur,2024-01-24,0.0,0.0,0.3,0.04
Tiruvallur,2024-01-25,0.0,0.0,0.3,0.04
Tiruvallur,2024-01-26,1.1,1.1,1.1,0.16
Tiruvallur,2024-01-27,0.0,1.1,1.1,0.16
Tiruvallur,2024-01-28,0.3,1.4,1.4,0.2
Tiruvallur,2024-01-29,0.0,0.3,1.4,0.2
Tiruvallur,2024-01-30,0.0,0.3,1.4,0.2
Tiruvallur,2024-01-31,0.0,0.0,1.4,0.2
Tiruvallur,2024-02-01,0.4,0.4,1.8,0.26
Tiruvallur,2024-02-02,0.5,0.9,1.2,0.17
Tiruvallur,2024-02-03,0.0,0.9,1.2,0.17
Tiruvallur,2024-02-04,0.0,0.5,0.9,0.13
Tiruvallur,2024-02-05,0.0,0.0,0.9,0.13
Tiruvallur,2024-02-06,0.0,0.0,0.9,0.13
Tiruvallur,2024-02-07,0.0,0.0,0.9,0.13
Tiruvallur,2024-02-08,0.0,0.0,0.5,0.07
Tiruvallur,2024-02-09,0.0,0.0,0.0,0.0
Tiruvallur,2024-02-10,0.1,0.1,0.1,0.01
Tiruvallur,2024-02-11,0.2,0.3,0.3,0.04
Tiruvallur,2024-02-12,0.0,0.3,0.3,0.04
Tiruvallur,2024-02-13,0.6,0.8,0.9,0.13
Tiruvallur,2024-02-14,0.9,1.5,1.8,0.26
Tiruvallur,2024-02-15,0.1,1.6,1.9,0.27
Tiruvallur,2024-02-16,0.0,1.0,1.9,0.27
Tiruvallur,2024-02-17,0.0,0.1,1.8,0.26
Tiruvallur,2024-02-18,0.0,0.0,1.6,0.23
Tiruvallur,2024-02-19,0.0,0.0,1.6,0.23
Tiruvallur,2024-02-20,0.0,0.0,1.0,0.14
Tiruvallur,2024-02-21,0.0,0.0,0.1,0.01
Tiruvallur,2024-02-22,0.0,0.0,0.0,0.0
Tiruvallur,2024-02-23,0.0,0.0,0.0,0.0
Tiruvallur,2024-02-24,0.4,0.4,0.4,0.06
Tiruvallur,2024-02-25,0.0,0.4,0.4,0.06
Tiruvallur,2024-02-26,0.1,0.5,0.5,0.07
Tiruvallur,2024-02-27,0.1,0.2,0.6,0.09
Tiruvallur,2024-02-28,0.0,0.2,0.6,0.09
Tiruvallur,2024-02-29,0.0,0.1,0.6,0.09
Tiruvallur,2024-03-01,0.0,0.0,0.6,0.09
Tiruvallur,2024-03-02,0.0,0.0,0.2,0.03
Tiruvallur,2024-03-03,0.0,0.0,0.2,0.03
Tiruvallur,2024-03-04,0.0,0.0,0.1,0.01
Tiruvallur,2024-03-05,0.0,0.0,0.0,0.0
Tiruvallur,2024-03-06,0.0,0.0,0.0,0.0
Tiruvallur,2024-03-07,0.0,0.0,0.0,0.0
Tiruvallur,2024-03-08,0.0,0.0,0.0,0.0
Tiruvallur,2024-03-09,0.2,0.2,0.2,0.03
Tiruvallur,2024-03-10,0.0,0.2,0.2,0.03
Tiruvallur,2024-03-11,0.1,0.3,0.3,0.04
Tiruvallur,2024-03-12,0.0,0.1,0.3,0.04
Tiruvallur,2024-03-13,0.3,0.4,0.6,0.09
Tiruvallur,2024-03-14,0.0,0.3,0.6,0.09
Tiruvallur,2024-03-15,0.1,0.4,0.7,0.1
Tiruvallur,2024-03-16,0.2,0.3,0.7,0.1
Tiruvallur,2024-03-17,0.2,0.5,0.9,0.13
Tiruvallur,2024-03-18,0.0,0.4,0.8,0.11
Tiruvallur,2024-03-19,0.0,0.2,0.8,0.11
Tiruvallur,2024-03-20,0.0,0.0,0.5,0.07
Tiruvallur,2024-03-21,0.8,0.8,1.3,0.19
Tiruvallur,2024-03-22,0.2,1.0,1.4,0.2
Tiruvallur,2024-03-23,0.0,1.0,1.2,0.17
Tiruvallur,2024-03-24,0.0,0.2,1.0,0.14
Tiruvallur,2024-03-25,0.0,0.0,1.0,0.14
Tiruvallur,2024-03-26,0.0,0.0,1.0,0.14
Tiruvallur,2024-03-27,0.0,0.0,1.0,0.14
Tiruvallur,2024-03-28,0.0,0.0,0.2,0.03
Tiruvallur,2024-03-29,0.0,0.0,0.0,0.0
Tiruvallur,2024-03-30,0.0,0.0,0.0,0.0
Tiruvallur,2024-03-31,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-01,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-02,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-03,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-04,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-05,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-06,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-07,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-08,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-09,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-10,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-11,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-12,0.8,0.8,0.8,0.11
Tiruvallur,2024-04-13,1.1,1.9,1.9,0.27
Tiruvallur,2024-04-14,0.0,1.9,1.9,0.27
Tiruvallur,2024-04-15,0.0,1.1,1.9,0.27
Tiruvallur,2024-04-16,0.0,0.0,1.9,0.27
Tiruvallur,2024-04-17,0.0,0.0,1.9,0.27
Tiruvallur,2024-04-18,0.0,0.0,1.9,0.27
Tiruvallur,2024-04-19,0.0,0.0,1.1,0.16
Tiruvallur,2024-04-20,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-21,0.1,0.1,0.1,0.01
Tiruvallur,2024-04-22,0.0,0.1,0.1,0.01
Tiruvallur,2024-04-23,0.0,0.1,0.1,0.01
Tiruvallur,2024-04-24,0.0,0.0,0.1,0.01
Tiruvallur,2024-04-25,0.0,0.0,0.1,0.01
Tiruvallur,2024-04-26,0.0,0.0,0.1,0.01
Tiruvallur,2024-04-27,0.0,0.0,0.1,0.01
Tiruvallur,2024-04-28,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-29,0.0,0.0,0.0,0.0
Tiruvallur,2024-04-30,0.0,0.0,0.0,0.0
Tiruvallur,2024-05-01,0.0,0.0,0.0,0.0
Tiruvallur,2024-05-02,0.0,0.0,0.0,0.0
Tiruvallur,2024-05-03,0.1,0.1,0.1,0.01
Tiruvallur,2024-05-04,0.8,0.9,0.9,0.13
Tiruvallur,2024-05-05,0.0,0.9,0.9,0.13
Tiruvallur,2024-05-06,0.0,0.8,0.9,0.13
Tiruvallur,2024-05-07,0.0,0.0,0.9,0.13
Tiruvallur,2024-05-08,3.3,3.3,4.2,0.6
Tiruvallur,2024-05-09,1.2,4.5,5.4,0.77
Tiruvallur,2024-05-10,5.2,9.7,10.5,1.5
Tiruvallur,2024-05-11,5.1,11.5,14.8,2.11
Tiruvallur,2024-05-12,1.5,11.8,16.3,2.33
Tiruvallur,2024-05-13,2.1,8.7,18.4,2.63
Tiruvallur,2024-05-14,0.9,4.5,19.3,2.76
Tiruvallur,2024-05-15,15.4,18.4,31.4,4.49
Tiruvallur,2024-05-16,5.9,22.2,36.1,5.16
Tiruvallur,2024-05-17,3.3,24.6,34.2,4.89
Tiruvallur,2024-05-18,17.1,26.3,46.2,6.6
Tiruvallur,2024-05-19,15.6,36.0,60.3,8.61
Tiruvallur,2024-05-20,40.4,73.1,98.6,14.09
Tiruvallur,2024-05-21,41.9,97.9,139.6,19.94
Tiruvallur,2024-05-22,16.0,98.3,140.2,20.03
Tiruvallur,2024-05-23,0.9,58.8,135.2,19.31
Tiruvallur,2024-05-24,0.0,16.9,131.9,18.84
Tiruvallur,2024-05-25,10.5,11.4,125.3,17.9
Tiruvallur,2024-05-26,0.5,11.0,110.2,15.74
Tiruvallur,2024-05-27,0.1,11.1,69.9,9.99
Tiruvallur,2024-05-28,0.0,0.6,28.0,4.0
Tiruvallur,2024-05-29,0.0,0.1,12.0,1.71
Tiruvallur,2024-05-30,0.1,0.1,11.2,1.6
Tiruvallur,2024-05-31,4.5,4.6,15.7,2.24
Tiruvallur,2024-06-01,26.9,31.5,32.1,4.59
Tiruvallur,2024-06-02,22.0,53.4,53.6,7.66
Tiruvallur,2024-06-03,3.0,51.9,56.5,8.07
Tiruvallur,2024-06-04,5.7,30.7,62.2,8.89
Tiruvallur,2024-06-05,24.8,33.5,87.0,12.43
Tiruvallur,2024-06-06,40.7,71.2,127.6,18.23
Tiruvallur,2024-06-07,6.9,72.4,130.0,18.57
Tiruvallur,2024-06-08,0.2,47.8,103.3,14.76
Tiruvallur,2024-06-09,0.6,7.7,81.9,11.7
Tiruvallur,2024-06-10,3.7,4.5,82.6,11.8
Tiruvallur,2024-06-11,14.4,18.7,91.3,13.04
Tiruvallur,2024-06-12,0.3,18.4,66.8,9.54
Tiruvallur,2024-06-13,0.7,15.4,26.8,3.83
Tiruvallur,2024-06-14,0.1,1.1,20.0,2.86
Tiruvallur,2024-06-15,0.1,0.9,19.9,2.84
Tiruvallur,2024-06-16,0.7,0.9,20.0,2.86
Tiruvallur,2024-06-17,0.4,1.2,16.7,2.39
Tiruvallur,2024-06-18,6.4,7.5,8.7,1.24
Tiruvallur,2024-06-19,15.4,22.2,23.8,3.4
Tiruvallur,2024-06-20,2.0,23.8,25.1,3.59
