District,Date,Rainfall
Tiruvarur,2022-04-11,13.8
Tiruvarur,2022-04-12,9.2
Tiruvarur,2022-04-13,3.3
Tiruvarur,2022-04-14,1.8
Tiruvarur,2022-04-15,0.0
Tiruvarur,2022-04-16,0.3
Tiruvarur,2022-04-17,5.0
Tiruvarur,2022-04-18,3.1
Tiruvarur,2022-04-19,0.0
Tiruvarur,2022-04-20,0.6
Tiruvarur,2022-04-21,0.3
Tiruvarur,2022-04-22,2.4
Tiruvarur,2022-04-23,2.6
Tiruvarur,2022-04-24,0.0
Tiruvarur,2022-04-25,0.0
Tiruvarur,2022-04-26,0.0
Tiruvarur,2022-04-27,0.0
Tiruvarur,2022-04-28,0.8
Tiruvarur,2022-04-29,0.0
Tiruvarur,2022-04-30,0.0
Tiruvarur,2022-05-01,0.0
Tiruvarur,2022-05-02,0.0
Tiruvarur,2022-05-03,0.0
Tiruvarur,2022-05-04,0.7
Tiruvarur,2022-05-05,0.8
Tiruvarur,2022-05-06,0.1
Tiruvarur,2022-05-07,0.0
Tiruvarur,2022-05-08,1.4
Tiruvarur,2022-05-09,0.0
Tiruvarur,2022-05-10,8.1
Tiruvarur,2022-05-11,0.0
Tiruvarur,2022-05-12,1.2
Tiruvarur,2022-05-13,0.8
Tiruvarur,2022-05-14,10.9
Tiruvarur,2022-05-15,5.1
Tiruvarur,2022-05-16,3.3
Tiruvarur,2022-05-17,0.8
Tiruvarur,2022-05-18,1.3
Tiruvarur,2022-05-19,5.3
Tiruvarur,2022-05-20,0.5
Tiruvarur,2022-05-21,1.0
Tiruvarur,2022-05-22,1.6
Tiruvarur,2022-05-23,0.0
Tiruvarur,2022-05-24,0.2
Tiruvarur,2022-05-25,0.0
Tiruvarur,2022-05-26,1.5
Tiruvarur,2022-05-27,0.5
Tiruvarur,2022-05-28,0.0
Tiruvarur,2022-05-29,0.0
Tiruvarur,2022-05-30,0.0
Tiruvarur,2022-05-31,0.0
Tiruvarur,2022-06-01,0.0
Tiruvarur,2022-06-02,0.0
Tiruvarur,2022-06-03,0.2
Tiruvarur,2022-06-04,0.1
Tiruvarur,2022-06-05,0.0
Tiruvarur,2022-06-06,7.2
Tiruvarur,2022-06-07,0.3
Tiruvarur,2022-06-08,0.0
Tiruvarur,2022-06-09,0.1
Tiruvarur,2022-06-10,0.1
Tiruvarur,2022-06-11,0.8
Tiruvarur,2022-06-12,0.3
Tiruvarur,2022-06-13,0.4
Tiruvarur,2022-06-14,3.4
Tiruvarur,2022-06-15,12.2
Tiruvarur,2022-06-16,10.1
Tiruvarur,2022-06-17,2.2
Tiruvarur,2022-06-18,1.0
Tiruvarur,2022-06-19,2.5
Tiruvarur,2022-06-20,1.2
Tiruvarur,2022-06-21,0.4
Tiruvarur,2022-06-22,1.2
Tiruvarur,2022-06-23,3.4
Tiruvarur,2022-06-24,2.9
Tiruvarur,2022-06-25,0.0
Tiruvarur,2022-06-26,0.0
Tiruvarur,2022-06-27,0.7
Tiruvarur,2022-06-28,1.0
Tiruvarur,2022-06-29,0.8
Tiruvarur,2022-06-30,0.9
Tiruvarur,2022-07-01,2.1
Tiruvarur,2022-07-02,7.8
Tiruvarur,2022-07-03,4.5
Tiruvarur,2022-07-04,0.4
Tiruvarur,2022-07-05,0.0
Tiruvarur,2022-07-06,0.7
Tiruvarur,2022-07-07,1.6
Tiruvarur,2022-07-08,1.3
Tiruvarur,2022-07-09,0.0
Tiruvarur,2022-07-10,1.6
Tiruvarur,2022-07-11,0.0
Tiruvarur,2022-07-12,0.0
Tiruvarur,2022-07-13,0.7
Tiruvarur,2022-07-14,0.4
Tiruvarur,2022-07-15,1.3
Tiruvarur,2022-07-16,0.1
Tiruvarur,2022-07-17,0.7
Tiruvarur,2022-07-18,1.1
Tiruvarur,2022-07-19,0.3
Tiruvarur,2022-07-20,1.0
Tiruvarur,2022-07-21,11.7
Tiruvarur,2022-07-22,3.3
Tiruvarur,2022-07-23,18.7
Tiruvarur,2022-07-24,0.1
Tiruvarur,2022-07-25,6.6
Tiruvarur,2022-07-26,15.8
Tiruvarur,2022-07-27,7.1
Tiruvarur,2022-07-28,0.7
Tiruvarur,2022-07-29,1.0
Tiruvarur,2022-07-30,1.7
Tiruvarur,2022-07-31,3.4
Tiruvarur,2022-08-01,9.0
Tiruvarur,2022-08-02,9.8
Tiruvarur,2022-08-03,3.1
Tiruvarur,2022-08-04,9.8
Tiruvarur,2022-08-05,2.0
Tiruvarur,2022-08-06,1.1
Tiruvarur,2022-08-07,0.0
Tiruvarur,2022-08-08,0.1
Tiruvarur,2022-08-09,0.0
Tiruvarur,2022-08-10,0.0
Tiruvarur,2022-08-11,0.0
Tiruvarur,2022-08-12,0.1
Tiruvarur,2022-08-13,0.3
Tiruvarur,2022-08-14,0.0
Tiruvarur,2022-08-15,0.3
Tiruvarur,2022-08-16,1.4
Tiruvarur,2022-08-17,2.6
Tiruvarur,2022-08-18,17.9
Tiruvarur,2022-08-19,9.5
Tiruvarur,2022-08-20,0.8
Tiruvarur,2022-08-21,0.1
Tiruvarur,2022-08-22,6.0
Tiruvarur,2022-08-23,12.6
Tiruvarur,2022-08-24,1.0
Tiruvarur,2022-08-25,5.2
Tiruvarur,2022-08-26,14.4
Tiruvarur,2022-08-27,4.7
Tiruvarur,2022-08-28,9.9
Tiruvarur,2022-08-29,3.6
Tiruvarur,2022-08-30,0.8
Tiruvarur,2022-08-31,7.1
Tiruvarur,2022-09-01,19.0
Tiruvarur,2022-09-02,1.5
Tiruvarur,2022-09-03,0.9
Tiruvarur,2022-09-04,11.7
Tiruvarur,2022-09-05,4.8
Tiruvarur,2022-09-06,2.1
Tiruvarur,2022-09-07,1.0
Tiruvarur,2022-09-08,0.6
Tiruvarur,2022-09-09,1.5
Tiruvarur,2022-09-10,0.4
Tiruvarur,2022-09-11,0.1
Tiruvarur,2022-09-12,0.0
Tiruvarur,2022-09-13,0.2
Tiruvarur,2022-09-14,2.8
Tiruvarur,2022-09-15,0.0
Tiruvarur,2022-09-16,0.2
Tiruvarur,2022-09-17,0.1
Tiruvarur,2022-09-18,2.4
Tiruvarur,2022-09-19,0.0
Tiruvarur,2022-09-20,0.4
Tiruvarur,2022-09-21,0.0
Tiruvarur,2022-09-22,0.0
Tiruvarur,2022-09-23,0.3
Tiruvarur,2022-09-24,0.6
Tiruvarur,2022-09-25,24.6
Tiruvarur,2022-09-26,27.5
Tiruvarur,2022-09-27,4.7
Tiruvarur,2022-09-28,6.9
Tiruvarur,2022-09-29,0.3
Tiruvarur,2022-09-30,0.0
Tiruvarur,2022-10-01,5.7
Tiruvarur,2022-10-02,3.3
Tiruvarur,2022-10-03,0.2
Tiruvarur,2022-10-04,0.0
Tiruvarur,2022-10-05,0.2
Tiruvarur,2022-10-06,23.3
Tiruvarur,2022-10-07,8.8
Tiruvarur,2022-10-08,20.2
Tiruvarur,2022-10-09,20.4
Tiruvarur,2022-10-10,5.4
Tiruvarur,2022-10-11,4.6
Tiruvarur,2022-10-12,1.1
Tiruvarur,2022-10-13,2.1
Tiruvarur,2022-10-14,23.9
Tiruvarur,2022-10-15,14.6
Tiruvarur,2022-10-16,10.7
Tiruvarur,2022-10-17,3.7
Tiruvarur,2022-10-18,21.0
Tiruvarur,2022-10-19,4.0
Tiruvarur,2022-10-20,12.3
Tiruvarur,2022-10-21,8.4
Tiruvarur,2022-10-22,2.3
Tiruvarur,2022-10-23,0.5
Tiruvarur,2022-10-24,0.6
Tiruvarur,2022-10-25,1.1
Tiruvarur,2022-10-26,0.6
Tiruvarur,2022-10-27,0.0
Tiruvarur,2022-10-28,0.9
Tiruvarur,2022-10-29,16.9
Tiruvarur,2022-10-30,9.8
Tiruvarur,2022-10-31,15.9
Tiruvarur,2022-11-01,44.0
Tiruvarur,2022-11-02,16.0
Tiruvarur,2022-11-03,38.2
Tiruvarur,2022-11-04,21.2
Tiruvarur,2022-11-05,2.2
Tiruvarur,2022-11-06,20.9
Tiruvarur,2022-11-07,1.8
Tiruvarur,2022-11-08,1.6
Tiruvarur,2022-11-09,2.6
Tiruvarur,2022-11-10,14.5
Tiruvarur,2022-11-11,72.4
Tiruvarur,2022-11-12,2.0
Tiruvarur,2022-11-13,14.8
Tiruvarur,2022-11-14,1.5
Tiruvarur,2022-11-15,4.5
Tiruvarur,2022-11-16,0.9
Tiruvarur,2022-11-17,0.0
Tiruvarur,2022-11-18,0.0
Tiruvarur,2022-11-19,0.0
Tiruvarur,2022-11-20,0.0
Tiruvarur,2022-11-21,0.0
Tiruvarur,2022-11-22,0.1
Tiruvarur,2022-11-23,0.0
Tiruvarur,2022-11-24,0.2
Tiruvarur,2022-11-25,1.7
Tiruvarur,2022-11-26,3.6
Tiruvarur,2022-11-27,1.5
Tiruvarur,2022-11-28,2.1
Tiruvarur,2022-11-29,1.3
Tiruvarur,2022-11-30,0.4
Tiruvarur,2022-12-01,1.8
Tiruvarur,2022-12-02,5.3
Tiruvarur,2022-12-03,2.8
Tiruvarur,2022-12-04,22.7
Tiruvarur,2022-12-05,0.4
Tiruvarur,2022-12-06,0.3
Tiruvarur,2022-12-07,0.0
Tiruvarur,2022-12-08,34.9
Tiruvarur,2022-12-09,22.6
Tiruvarur,2022-12-10,1.2
Tiruvarur,2022-12-11,20.9
Tiruvarur,2022-12-12,26.9
Tiruvarur,2022-12-13,6.8
Tiruvarur,2022-12-14,0.2
Tiruvarur,2022-12-15,0.0
Tiruvarur,2022-12-16,0.0
Tiruvarur,2022-12-17,0.0
Tiruvarur,2022-12-18,2.5
Tiruvarur,2022-12-19,5.7
Tiruvarur,2022-12-20,3.1
Tiruvarur,2022-12-21,5.4
Tiruvarur,2022-12-22,0.2
Tiruvarur,2022-12-23,0.2
Tiruvarur,2022-12-24,2.3
Tiruvarur,2022-12-25,12.3
Tiruvarur,2022-12-26,4.7
Tiruvarur,2022-12-27,5.6
Tiruvarur,2022-12-28,0.5
Tiruvarur,2022-12-29,0.2
Tiruvarur,2022-12-30,0.5
Tiruvarur,2022-12-31,0.4
Tiruvarur,2023-01-01,0.0
Tiruvarur,2023-01-02,0.2
Tiruvarur,2023-01-03,0.2
Tiruvarur,2023-01-04,0.2
Tiruvarur,2023-01-05,0.6
Tiruvarur,2023-01-06,0.1
Tiruvarur,2023-01-07,0.2
Tiruvarur,2023-01-08,1.0
Tiruvarur,2023-01-09,0.0
Tiruvarur,2023-01-10,0.0
Tiruvarur,2023-01-11,0.0
Tiruvarur,2023-01-12,0.0
Tiruvarur,2023-01-13,0.0
Tiruvarur,2023-01-14,0.0
Tiruvarur,2023-01-15,0.0
Tiruvarur,2023-01-16,0.0
Tiruvarur,2023-01-17,0.1
Tiruvarur,2023-01-18,0.0
Tiruvarur,2023-01-19,0.0
Tiruvarur,2023-01-20,0.0
Tiruvarur,2023-01-21,0.3
Tiruvarur,2023-01-22,0.6
Tiruvarur,2023-01-23,5.3
Tiruvarur,2023-01-24,0.4
Tiruvarur,2023-01-25,0.6
Tiruvarur,2023-01-26,0.2
Tiruvarur,2023-01-27,0.1
Tiruvarur,2023-01-28,0.0
Tiruvarur,2023-01-29,2.3
Tiruvarur,2023-01-30,1.3
Tiruvarur,2023-01-31,1.1
Tiruvarur,2023-02-01,16.7
Tiruvarur,2023-02-02,25.8
Tiruvarur,2023-02-03,20.2
Tiruvarur,2023-02-04,3.4
Tiruvarur,2023-02-05,0.0
Tiruvarur,2023-02-06,0.0
Tiruvarur,2023-02-07,0.0
Tiruvarur,2023-02-08,0.0
Tiruvarur,2023-02-09,0.0
Tiruvarur,2023-02-10,0.0
Tiruvarur,2023-02-11,0.0
Tiruvarur,2023-02-12,0.0
Tiruvarur,2023-02-13,0.0
Tiruvarur,2023-02-14,0.0
Tiruvarur,2023-02-15,0.0
Tiruvarur,2023-02-16,0.0
Tiruvarur,2023-02-17,0.0
Tiruvarur,2023-02-18,0.2
Tiruvarur,2023-02-19,0.3
Tiruvarur,2023-02-20,0.0
Tiruvarur,2023-02-21,0.0
Tiruvarur,2023-02-22,0.0
Tiruvarur,2023-02-23,0.0
Tiruvarur,2023-02-24,0.0
Tiruvarur,2023-02-25,0.0
Tiruvarur,2023-02-26,0.0
Tiruvarur,2023-02-27,0.0
Tiruvarur,2023-02-28,1.6
Tiruvarur,2023-03-01,0.3
Tiruvarur,2023-03-02,0.0
Tiruvarur,2023-03-03,0.0
Tiruvarur,2023-03-04,0.0
Tiruvarur,2023-03-05,0.0
Tiruvarur,2023-03-06,0.0
Tiruvarur,2023-03-07,0.1
Tiruvarur,2023-03-08,2.1
Tiruvarur,2023-03-09,1.0
Tiruvarur,2023-03-10,0.3
Tiruvarur,2023-03-11,0.1
Tiruvarur,2023-03-12,0.3
Tiruvarur,2023-03-13,0.1
Tiruvarur,2023-03-14,0.0
Tiruvarur,2023-03-15,0.9
Tiruvarur,2023-03-16,1.3
Tiruvarur,2023-03-17,0.5
Tiruvarur,2023-03-18,3.8
Tiruvarur,2023-03-19,2.9
Tiruvarur,2023-03-20,8.6
Tiruvarur,2023-03-21,9.2
Tiruvarur,2023-03-22,7.9
Tiruvarur,2023-03-23,2.1
Tiruvarur,2023-03-24,0.2
Tiruvarur,2023-03-25,0.0
Tiruvarur,2023-03-26,2.7
Tiruvarur,2023-03-27,0.1
Tiruvarur,2023-03-28,0.2
Tiruvarur,2023-03-29,0.0
Tiruvarur,2023-03-30,0.0
Tiruvarur,2023-03-31,0.0
Tiruvarur,2023-04-01,0.1
Tiruvarur,2023-04-02,0.5
Tiruvarur,2023-04-03,5.5
Tiruvarur,2023-04-04,1.1
Tiruvarur,2023-04-05,0.2
Tiruvarur,2023-04-06,0.0
Tiruvarur,2023-04-07,0.2
Tiruvarur,2023-04-08,0.6
Tiruvarur,2023-04-09,0.3
Tiruvarur,2023-04-10,0.1
Tiruvarur,2023-04-11,0.0
Tiruvarur,2023-04-12,0.0
Tiruvarur,2023-04-13,0.0
Tiruvarur,2023-04-14,0.0
Tiruvarur,2023-04-15,0.0
Tiruvarur,2023-04-16,0.1
Tiruvarur,2023-04-17,0.0
Tiruvarur,2023-04-18,0.0
Tiruvarur,2023-04-19,0.0
Tiruvarur,2023-04-20,0.0
Tiruvarur,2023-04-21,0.6
Tiruvarur,2023-04-22,0.5
Tiruvarur,2023-04-23,9.7
Tiruvarur,2023-04-24,2.7
Tiruvarur,2023-04-25,6.4
Tiruvarur,2023-04-26,7.5
Tiruvarur,2023-04-27,1.5
Tiruvarur,2023-04-28,0.6
Tiruvarur,2023-04-29,3.5
Tiruvarur,2023-04-30,0.9
Tiruvarur,2023-05-01,13.2
Tiruvarur,2023-05-02,24.1
Tiruvarur,2023-05-03,16.8
Tiruvarur,2023-05-04,4.1
Tiruvarur,2023-05-05,11.6
Tiruvarur,2023-05-06,7.4
Tiruvarur,2023-05-07,6.4
Tiruvarur,2023-05-08,0.0
Tiruvarur,2023-05-09,0.5
Tiruvarur,2023-05-10,3.1
Tiruvarur,2023-05-11,0.4
Tiruvarur,2023-05-12,0.3
Tiruvarur,2023-05-13,0.0
Tiruvarur,2023-05-14,0.0
Tiruvarur,2023-05-15,0.0
Tiruvarur,2023-05-16,0.0
Tiruvarur,2023-05-17,0.0
Tiruvarur,2023-05-18,0.0
Tiruvarur,2023-05-19,0.0
Tiruvarur,2023-05-20,0.0
Tiruvarur,2023-05-21,0.0
Tiruvarur,2023-05-22,0.0
Tiruvarur,2023-05-23,0.3
Tiruvarur,2023-05-24,0.0
Tiruvarur,2023-05-25,0.1
Tiruvarur,2023-05-26,0.0
Tiruvarur,2023-05-27,1.6
Tiruvarur,2023-05-28,0.1
Tiruvarur,2023-05-29,2.2
Tiruvarur,2023-05-30,0.0
Tiruvarur,2023-05-31,0.3
Tiruvarur,2023-06-01,0.3
Tiruvarur,2023-06-02,0.2
Tiruvarur,2023-06-03,0.2
Tiruvarur,2023-06-04,0.0
Tiruvarur,2023-06-05,10.6
Tiruvarur,2023-06-06,0.4
Tiruvarur,2023-06-07,1.0
Tiruvarur,2023-06-08,0.0
Tiruvarur,2023-06-09,0.0
Tiruvarur,2023-06-10,0.4
Tiruvarur,2023-06-11,0.8
Tiruvarur,2023-06-12,24.2
Tiruvarur,2023-06-13,0.3
Tiruvarur,2023-06-14,0.4
Tiruvarur,2023-06-15,0.0
Tiruvarur,2023-06-16,0.0
Tiruvarur,2023-06-17,0.0
Tiruvarur,2023-06-18,18.3
Tiruvarur,2023-06-19,6.3
Tiruvarur,2023-06-20,5.5
Tiruvarur,2023-06-21,5.6
Tiruvarur,2023-06-22,0.2
Tiruvarur,2023-06-23,0.0
Tiruvarur,2023-06-24,0.0
Tiruvarur,2023-06-25,0.4
Tiruvarur,2023-06-26,0.6
Tiruvarur,2023-06-27,2.9
Tiruvarur,2023-06-28,0.3
Tiruvarur,2023-06-29,28.1
Tiruvarur,2023-06-30,0.0
Tiruvarur,2023-07-01,0.5
Tiruvarur,2023-07-02,7.2
Tiruvarur,2023-07-03,2.8
Tiruvarur,2023-07-04,0.5
Tiruvarur,2023-07-05,3.2
Tiruvarur,2023-07-06,1.0
Tiruvarur,2023-07-07,0.0
Tiruvarur,2023-07-08,4.1
Tiruvarur,2023-07-09,0.3
Tiruvarur,2023-07-10,20.3
Tiruvarur,2023-07-11,1.3
Tiruvarur,2023-07-12,0.2
Tiruvarur,2023-07-13,4.7
Tiruvarur,2023-07-14,0.5
Tiruvarur,2023-07-15,0.2
Tiruvarur,2023-07-16,0.4
Tiruvarur,2023-07-17,0.6
Tiruvarur,2023-07-18,0.8
Tiruvarur,2023-07-19,0.1
Tiruvarur,2023-07-20,0.0
Tiruvarur,2023-07-21,0.0
Tiruvarur,2023-07-22,0.1
Tiruvarur,2023-07-23,3.9
Tiruvarur,2023-07-24,2.3
Tiruvarur,2023-07-25,1.2
Tiruvarur,2023-07-26,1.6
Tiruvarur,2023-07-27,0.2
Tiruvarur,2023-07-28,0.4
Tiruvarur,2023-07-29,0.2
Tiruvarur,2023-07-30,0.6
Tiruvarur,2023-07-31,0.5
Tiruvarur,2023-08-01,0.5
Tiruvarur,2023-08-02,0.0
Tiruvarur,2023-08-03,0.0
Tiruvarur,2023-08-04,0.2
Tiruvarur,2023-08-05,1.3
Tiruvarur,2023-08-06,0.3
Tiruvarur,2023-08-07,0.1
Tiruvarur,2023-08-08,0.7
Tiruvarur,2023-08-09,6.5
Tiruvarur,2023-08-10,6.5
Tiruvarur,2023-08-11,36.5
Tiruvarur,2023-08-12,11.8
Tiruvarur,2023-08-13,1.2
Tiruvarur,2023-08-14,0.7
Tiruvarur,2023-08-15,0.4
Tiruvarur,2023-08-16,0.9
Tiruvarur,2023-08-17,0.0
Tiruvarur,2023-08-18,0.6
Tiruvarur,2023-08-19,0.3
Tiruvarur,2023-08-20,0.4
Tiruvarur,2023-08-21,0.3
Tiruvarur,2023-08-22,0.2
Tiruvarur,2023-08-23,0.4
Tiruvarur,2023-08-24,0.2
Tiruvarur,2023-08-25,0.0
Tiruvarur,2023-08-26,0.1
Tiruvarur,2023-08-27,0.0
Tiruvarur,2023-08-28,0.0
Tiruvarur,2023-08-29,44.5
Tiruvarur,2023-08-30,4.7
Tiruvarur,2023-08-31,14.9
Tiruvarur,2023-09-01,1.1
Tiruvarur,2023-09-02,15.4
Tiruvarur,2023-09-03,2.3
Tiruvarur,2023-09-04,0.4
Tiruvarur,2023-09-05,2.3
Tiruvarur,2023-09-06,1.9
Tiruvarur,2023-09-07,6.3
Tiruvarur,2023-09-08,2.4
Tiruvarur,2023-09-09,0.3
Tiruvarur,2023-09-10,3.6
Tiruvarur,2023-09-11,10.0
Tiruvarur,2023-09-12,2.3
Tiruvarur,2023-09-13,2.3
Tiruvarur,2023-09-14,0.6
Tiruvarur,2023-09-15,1.6
Tiruvarur,2023-09-16,0.3
Tiruvarur,2023-09-17,4.4
Tiruvarur,2023-09-18,22.1
Tiruvarur,2023-09-19,21.1
Tiruvarur,2023-09-20,0.2
Tiruvarur,2023-09-21,5.2
Tiruvarur,2023-09-22,1.7
Tiruvarur,2023-09-23,16.2
Tiruvarur,2023-09-24,2.8
Tiruvarur,2023-09-25,0.2
Tiruvarur,2023-09-26,0.9
Tiruvarur,2023-09-27,6.3
Tiruvarur,2023-09-28,3.8
Tiruvarur,2023-09-29,8.4
Tiruvarur,2023-09-30,5.6
Tiruvarur,2023-10-01,0.9
Tiruvarur,2023-10-02,3.1
Tiruvarur,2023-10-03,0.6
Tiruvarur,2023-10-04,0.5
Tiruvarur,2023-10-05,0.3
Tiruvarur,2023-10-06,0.9
Tiruvarur,2023-10-07,4.9
Tiruvarur,2023-10-08,1.0
Tiruvarur,2023-10-09,0.7
Tiruvarur,2023-10-10,4.7
Tiruvarur,2023-10-11,19.6
Tiruvarur,2023-10-12,2.6
Tiruvarur,2023-10-13,4.4
Tiruvarur,2023-10-14,35.3
Tiruvarur,2023-10-15,30.8
Tiruvarur,2023-10-16,17.5
Tiruvarur,2023-10-17,0.9
Tiruvarur,2023-10-18,1.3
Tiruvarur,2023-10-19,1.7
Tiruvarur,2023-10-20,0.0
Tiruvarur,2023-10-21,3.3
Tiruvarur,2023-10-22,8.6
Tiruvarur,2023-10-23,3.7
Tiruvarur,2023-10-24,11.6
Tiruvarur,2023-10-25,2.1
Tiruvarur,2023-10-26,1.4
Tiruvarur,2023-10-27,0.8
Tiruvarur,2023-10-28,16.6
Tiruvarur,2023-10-29,21.0
Tiruvarur,2023-10-30,17.7
Tiruvarur,2023-10-31,2.9
Tiruvarur,2023-11-01,8.0
Tiruvarur,2023-11-02,22.2
Tiruvarur,2023-11-03,19.2
Tiruvarur,2023-11-04,23.0
Tiruvarur,2023-11-05,5.4
Tiruvarur,2023-11-06,18.5
Tiruvarur,2023-11-07,48.2
Tiruvarur,2023-11-08,3.0
Tiruvarur,2023-11-09,21.2
Tiruvarur,2023-11-10,23.4
Tiruvarur,2023-11-11,2.9
Tiruvarur,2023-11-12,0.7
Tiruvarur,2023-11-13,34.7
Tiruvarur,2023-11-14,121.1
Tiruvarur,2023-11-15,17.8
Tiruvarur,2023-11-16,22.1
Tiruvarur,2023-11-17,4.3
Tiruvarur,2023-11-18,3.1
Tiruvarur,2023-11-19,6.7
Tiruvarur,2023-11-20,58.4
Tiruvarur,2023-11-21,19.7
Tiruvarur,2023-11-22,48.2
Tiruvarur,2023-11-23,24.4
Tiruvarur,2023-11-24,4.5
Tiruvarur,2023-11-25,19.8
Tiruvarur,2023-11-26,12.9
Tiruvarur,2023-11-27,1.6
Tiruvarur,2023-11-28,4.1
Tiruvarur,2023-11-29,8.6
Tiruvarur,2023-11-30,32.5
Tiruvarur,2023-12-01,2.8
Tiruvarur,2023-12-02,2.1
Tiruvarur,2023-12-03,12.2
Tiruvarur,2023-12-04,8.1
Tiruvarur,2023-12-05,0.4
Tiruvarur,2023-12-06,1.1
Tiruvarur,2023-12-07,1.3
Tiruvarur,2023-12-08,7.2
Tiruvarur,2023-12-09,4.7
Tiruvarur,2023-12-10,2.9
Tiruvarur,2023-12-11,0.5
Tiruvarur,2023-12-12,0.4
Tiruvarur,2023-12-13,0.1
Tiruvarur,2023-12-14,0.0
Tiruvarur,2023-12-15,8.4
Tiruvarur,2023-12-16,14.6
Tiruvarur,2023-12-17,12.6
Tiruvarur,2023-12-18,3.1
Tiruvarur,2023-12-19,6.7
Tiruvarur,2023-12-20,8.4
Tiruvarur,2023-12-21,10.2
Tiruvarur,2023-12-22,0.4
Tiruvarur,2023-12-23,0.0
Tiruvarur,2023-12-24,3.6
Tiruvarur,2023-12-25,3.3
Tiruvarur,2023-12-26,1.7
Tiruvarur,2023-12-27,2.2
Tiruvarur,2023-12-28,5.1
Tiruvarur,2023-12-29,8.5
Tiruvarur,2023-12-30,2.4
Tiruvarur,2023-12-31,1.5
Tiruvarur,2024-01-01,0.9
Tiruvarur,2024-01-02,2.4
Tiruvarur,2024-01-03,1.1
Tiruvarur,2024-01-04,1.1
Tiruvarur,2024-01-05,23.2
Tiruvarur,2024-01-06,97.9
Tiruvarur,2024-01-07,104.1
Tiruvarur,2024-01-08,35.0
Tiruvarur,2024-01-09,20.7
Tiruvarur,2024-01-10,1.3
Tiruvarur,2024-01-11,0.7
Tiruvarur,2024-01-12,0.3
Tiruvarur,2024-01-13,2.2
Tiruvarur,2024-01-14,0.2
Tiruvarur,2024-01-15,0.3
Tiruvarur,2024-01-16,0.0
Tiruvarur,2024-01-17,0.0
Tiruvarur,2024-01-18,0.3
Tiruvarur,2024-01-19,5.4
Tiruvarur,2024-01-20,0.4
Tiruvarur,2024-01-21,1.7
Tiruvarur,2024-01-22,0.1
Tiruvarur,2024-01-23,0.0
Tiruvarur,2024-01-24,0.0
Tiruvarur,2024-01-25,0.0
Tiruvarur,2024-01-26,0.0
Tiruvarur,2024-01-27,0.0
Tiruvarur,2024-01-28,0.1
Tiruvarur,2024-01-29,0.0
Tiruvarur,2024-01-30,0.1
Tiruvarur,2024-01-31,1.0
Tiruvarur,2024-02-01,0.9
Tiruvarur,2024-02-02,0.3
Tiruvarur,2024-02-03,0.5
Tiruvarur,2024-02-04,0.6
Tiruvarur,2024-02-05,0.0
Tiruvarur,2024-02-06,0.1
Tiruvarur,2024-02-07,0.0
Tiruvarur,2024-02-08,0.1
Tiruvarur,2024-02-09,0.3
Tiruvarur,2024-02-10,0.4
Tiruvarur,2024-02-11,0.1
Tiruvarur,2024-02-12,0.1
Tiruvarur,2024-02-13,1.3
Tiruvarur,2024-02-14,1.0
Tiruvarur,2024-02-15,0.2
Tiruvarur,2024-02-16,0.5
Tiruvarur,2024-02-17,0.0
Tiruvarur,2024-02-18,0.0
Tiruvarur,2024-02-19,0.4
Tiruvarur,2024-02-20,0.4
Tiruvarur,2024-02-21,0.1
Tiruvarur,2024-02-22,0.0
Tiruvarur,2024-02-23,0.7
Tiruvarur,2024-02-24,3.6
Tiruvarur,2024-02-25,0.3
Tiruvarur,2024-02-26,2.0
Tiruvarur,2024-02-27,2.3
Tiruvarur,2024-02-28,0.2
Tiruvarur,2024-02-29,0.1
Tiruvarur,2024-03-01,0.1
Tiruvarur,2024-03-02,0.0
Tiruvarur,2024-03-03,0.3
Tiruvarur,2024-03-04,0.3
Tiruvarur,2024-03-05,0.0
Tiruvarur,2024-03-06,0.0
Tiruvarur,2024-03-07,0.0
Tiruvarur,2024-03-08,0.0
Tiruvarur,2024-03-09,0.1
Tiruvarur,2024-03-10,0.4
Tiruvarur,2024-03-11,0.0
Tiruvarur,2024-03-12,0.0
Tiruvarur,2024-03-13,0.0
Tiruvarur,2024-03-14,0.0
Tiruvarur,2024-03-15,0.0
Tiruvarur,2024-03-16,0.1
Tiruvarur,2024-03-17,0.0
Tiruvarur,2024-03-18,0.0
Tiruvarur,2024-03-19,0.0
Tiruvarur,2024-03-20,0.0
Tiruvarur,2024-03-21,0.5
Tiruvarur,2024-03-22,0.2
Tiruvarur,2024-03-23,0.0
Tiruvarur,2024-03-24,0.0
Tiruvarur,2024-03-25,0.1
Tiruvarur,2024-03-26,0.0
Tiruvarur,2024-03-27,0.6
Tiruvarur,2024-03-28,0.0
Tiruvarur,2024-03-29,0.0
Tiruvarur,2024-03-30,0.0
Tiruvarur,2024-03-31,0.9
Tiruvarur,2024-04-01,0.3
Tiruvarur,2024-04-02,0.0
Tiruvarur,2024-04-03,0.0
Tiruvarur,2024-04-04,0.3
Tiruvarur,2024-04-05,0.2
Tiruvarur,2024-04-06,0.0
Tiruvarur,2024-04-07,0.0
Tiruvarur,2024-04-08,0.0
Tiruvarur,2024-04-09,0.0
Tiruvarur,2024-04-10,0.7
Tiruvarur,2024-04-11,11.0
Tiruvarur,2024-04-12,9.2
Tiruvarur,2024-04-13,2.3
Tiruvarur,2024-04-14,0.8
Tiruvarur,2024-04-15,2.7
